ID_Player,Name,birth_date,Team,Saison,Type,Start,End
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2022/2023,Suspended,"May 21, 2022","Sep 4, 2022"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2021/2022,Suspended,"May 1, 2022","May 11, 2022"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2021/2022,Suspended,"Apr 30, 2022","May 10, 2022"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2021/2022,Suspended,"Jan 20, 2022","Jan 23, 2022"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2021/2022,Suspended,"Jan 19, 2022","Jan 22, 2022"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2021/2022,Suspended,"Dec 6, 2021","Dec 12, 2021"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2021/2022,Suspended,"Dec 5, 2021","Dec 11, 2021"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2020/2021,Suspended,"Mar 6, 2021","Mar 13, 2021"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2019/2020,Suspended,"Jun 19, 2020","Jun 22, 2020"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2019/2020,Suspended,"May 19, 2019","Aug 18, 2019"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2018/2019,Suspended,"Dec 24, 2018","Jan 6, 2019"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2017/2018,Suspended,"Apr 19, 2018","Apr 22, 2018"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2017/2018,Suspended,"Jan 14, 2018","Jan 21, 2018"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2015/2016,Suspended,"Mar 3, 2016","Mar 7, 2016"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2015/2016,Suspended,"Feb 8, 2016","Feb 14, 2016"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2015/2016,Suspended,"May 24, 2015","Aug 23, 2015"
211688,José Luís Gayà Peña,"May 25, 1995",Valencia,2014/2015,Suspended,"Jan 5, 2015","Jan 11, 2015"
212616,Rodrigo Javier De Paul,"May 24, 1994",Atlético Madrid,2021/2022,Suspended,"Feb 17, 2022","Feb 20, 2022"
212616,Rodrigo Javier De Paul,"May 24, 1994",Atlético Madrid,2021/2022,Suspended,"Feb 16, 2022","Feb 19, 2022"
212616,Rodrigo Javier De Paul,"May 24, 1994",Valencia,2015/2016,Suspended,"Jan 14, 2015","Dec 3, 2015"
212616,Rodrigo Javier De Paul,"May 24, 1994",Valencia,2014/2015,Suspended,"Aug 24, 2014","Sep 26, 2014"
213648,Pierre-Emile Højbjerg,"Aug 5, 1995",Southampton,2018/2019,Suspended,"Dec 23, 2018","Dec 28, 2018"
213648,Pierre-Emile Højbjerg,"Aug 5, 1995",Southampton,2018/2019,Suspended,"Aug 26, 2018","Aug 29, 2018"
205693,Sébastien Haller,"Jun 22, 1994",FC Utrecht,2015/2016,Suspended,"Sep 20, 2015","Sep 27, 2015"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Suspended,"Jan 4, 2022","Jan 16, 2022"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Suspended,"Jan 3, 2022","Jan 15, 2022"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Suspended,"Apr 4, 2019","Apr 22, 2019"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Suspended,"Nov 12, 2018","Nov 25, 2018"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2014/2015,Suspended,"Feb 9, 2015","Feb 12, 2015"
208333,Emre Can,"Jan 12, 1994",Borussia Dortmund,2021/2022,Suspended,"Apr 24, 2022","May 1, 2022"
208333,Emre Can,"Jan 12, 1994",Borussia Dortmund,2021/2022,Suspended,"Apr 23, 2022","Apr 30, 2022"
208333,Emre Can,"Jan 12, 1994",Borussia Dortmund,2020/2021,Suspended,"Jan 17, 2021","Jan 20, 2021"
208333,Emre Can,"Jan 12, 1994",Borussia Dortmund,2020,Suspended,"Jun 21, 2020","Jun 28, 2020"
208333,Emre Can,"Jan 12, 1994",Liverpool,2017/2018,Suspended,"Dec 15, 2017","Dec 18, 2017"
208333,Emre Can,"Jan 12, 1994",Liverpool,2015/2016,Suspended,"Apr 3, 2016","Apr 18, 2016"
208333,Emre Can,"Jan 12, 1994",Liverpool,2015/2016,Suspended,"Dec 3, 2015","Dec 7, 2015"
208333,Emre Can,"Jan 12, 1994",Liverpool,2014/2015,Suspended,"Apr 5, 2015","Apr 9, 2015"
210035,Alejandro Grimaldo García,"Sep 20, 1995",Barcelona II,2014/2015,Suspended,"Apr 26, 2015","May 4, 2015"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Rayo Vallecano,2022/2023,Suspended,"May 15, 2022","May 23, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2022/2023,Suspended,"May 15, 2022","May 23, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2021/2022,Suspended,"May 15, 2022","May 23, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2021/2022,Suspended,"May 14, 2022","May 22, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2021/2022,Suspended,"Jan 22, 2022","Feb 8, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Spain,2022,Suspended,"Jan 21, 2022","Feb 7, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2021/2022,Suspended,"Jan 21, 2022","Feb 7, 2022"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2021/2022,Suspended,"Oct 27, 2021","Nov 1, 2021"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2021/2022,Suspended,"Oct 26, 2021","Oct 31, 2021"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Espanyol,2020/2021,Suspended,"Jul 17, 2020","Jul 20, 2020"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Rayo Vallecano,2018/2019,Suspended,"Apr 21, 2019","Apr 26, 2019"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Rayo Vallecano,2017/2018,Suspended,"Jan 7, 2018","Jan 13, 2018"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Real Madrid II,2013/2014,Suspended,"Mar 10, 2014","Mar 16, 2014"
210315,Raúl De Tomás Gómez,"Oct 17, 1994",Real Madrid II,2013/2014,Suspended,"Nov 17, 2013","Nov 24, 2013"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Sevilla,2021/2022,Suspended,"Oct 4, 2021","Oct 18, 2021"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Sevilla,2021/2022,Suspended,"May 17, 2021","May 24, 2021"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Sevilla,2020/2021,Suspended,"Mar 15, 2021","Mar 18, 2021"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Sevilla,2019/2020,Suspended,"Jan 26, 2020","Feb 2, 2020"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Nantes,2018/2019,Suspended,"Sep 24, 2018","Sep 26, 2018"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Nantes,2017/2018,Suspended,"Feb 8, 2018","Feb 12, 2018"
219693,Diego Carlos Santos Silva,"Mar 15, 1993",Nantes,2017/2018,Suspended,"Dec 20, 2017","Dec 21, 2017"
220697,James Maddison,"Nov 23, 1996",Leicester City,2022/2023,Suspended,"Oct 16, 2022","Oct 21, 2022"
220697,James Maddison,"Nov 23, 1996",Leicester City,2022/2023,Suspended,"Oct 15, 2022","Oct 20, 2022"
220697,James Maddison,"Nov 23, 1996",Leicester City,2018/2019,Suspended,"Nov 25, 2018","Nov 30, 2018"
220697,James Maddison,"Nov 23, 1996",Coventry City,2014/2015,Suspended,"Dec 27, 2014","Dec 29, 2014"
216475,José Luis Morales Nogales,"Jul 23, 1987",Levante,2021/2022,Suspended,"Jan 23, 2022","Feb 5, 2022"
216475,José Luis Morales Nogales,"Jul 23, 1987",Levante,2021/2022,Suspended,"Jan 22, 2022","Feb 4, 2022"
216475,José Luis Morales Nogales,"Jul 23, 1987",Levante,2018/2019,Suspended,"Nov 10, 2018","Nov 25, 2018"
216475,José Luis Morales Nogales,"Jul 23, 1987",Levante,2017/2018,Suspended,"Dec 20, 2017","Jan 8, 2018"
216475,José Luis Morales Nogales,"Jul 23, 1987",Levante,2017/2018,Suspended,"Aug 27, 2017","Sep 17, 2017"
220018,Ante Rebić,"Sep 21, 1993",Eintracht Frankfurt,2018/2019,Suspended,"Oct 8, 2018","Oct 20, 2018"
221992,Hirving Lozano,"Jul 30, 1995",PSV,2018/2019,Suspended,"Mar 3, 2019","Mar 10, 2019"
221992,Hirving Lozano,"Jul 30, 1995",PSV,2017/2018,Suspended,"Feb 18, 2018","Mar 11, 2018"
221992,Hirving Lozano,"Jul 30, 1995",PSV,2017/2018,Suspended,"Sep 11, 2017","Sep 22, 2017"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2020/2021,Suspended,"Jan 11, 2021","Jan 21, 2021"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2019/2020,Suspended,"Jan 19, 2020","Feb 9, 2020"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2019/2020,Suspended,"Dec 1, 2019","Dec 8, 2019"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2018/2019,Suspended,"Jan 2, 2019","Jan 7, 2019"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2017/2018,Suspended,"Jan 21, 2018","Feb 4, 2018"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2017/2018,Suspended,"Oct 28, 2017","Nov 1, 2017"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2016/2017,Suspended,"Mar 8, 2017","Mar 19, 2017"
224081,Kalvin Phillips,"Dec 2, 1995",Leeds United,2016/2017,Suspended,"Dec 10, 2016","Dec 14, 2016"
224411,Gonçalo Manuel Ganchinho Guedes,"Nov 29, 1996",Valencia,2020/2021,Suspended,"Dec 31, 2020","Jan 11, 2021"
227127,Alejandro Remiro Gargallo,"Mar 24, 1995",Real Sociedad,2019/2020,Suspended,"May 28, 2018","Jun 3, 2018"
227127,Alejandro Remiro Gargallo,"Mar 24, 1995",Athletic Club II,2015/2016,Suspended,"Feb 1, 2016","Feb 8, 2016"
227928,Nélson Cabral Semedo,"Nov 16, 1993",Wolverhampton Wanderers,2022/2023,Suspended,"Nov 6, 2022","Nov 10, 2022"
229261,Denis Zakaria,"Nov 20, 1996",Borussia Mönchengladbach,2019/2020,Suspended,"Dec 8, 2019","Dec 16, 2019"
229261,Denis Zakaria,"Nov 20, 1996",Borussia Mönchengladbach,2018/2019,Suspended,"Dec 10, 2018","Dec 16, 2018"
229906,Leon Bailey,"Aug 9, 1997",Bayer 04 Leverkusen,2020/2021,Suspended,"Mar 1, 2021","Mar 7, 2021"
229906,Leon Bailey,"Aug 9, 1997",Bayer 04 Leverkusen,2019/2020,Suspended,"Dec 15, 2019","Jan 20, 2020"
229906,Leon Bailey,"Aug 9, 1997",Bayer 04 Leverkusen,2019/2020,Suspended,"Nov 3, 2019","Nov 24, 2019"
229906,Leon Bailey,"Aug 9, 1997",Genk,2016/2017,Suspended,"Nov 28, 2016","Dec 5, 2016"
229906,Leon Bailey,"Aug 9, 1997",Genk,2015/2016,Suspended,"Mar 1, 2016","Mar 6, 2016"
157481,Raúl Albiol Tortajada,"Sep 4, 1985",Villarreal,2021/2022,Suspended,"Feb 13, 2022","Feb 20, 2022"
157481,Raúl Albiol Tortajada,"Sep 4, 1985",Villarreal,2021/2022,Suspended,"Feb 12, 2022","Feb 19, 2022"
157481,Raúl Albiol Tortajada,"Sep 4, 1985",Villarreal,2020/2021,Suspended,"Mar 6, 2021","Mar 15, 2021"
157481,Raúl Albiol Tortajada,"Sep 4, 1985",Villarreal,2019/2020,Suspended,"Nov 11, 2019","Nov 25, 2019"
157481,Raúl Albiol Tortajada,"Sep 4, 1985",Real Madrid,2012/2013,Suspended,"Apr 28, 2013","May 5, 2013"
162347,João Filipe Moutinho,"Sep 8, 1986",Wolverhampton Wanderers,2020/2021,Suspended,"Dec 13, 2020","Dec 16, 2020"
162347,João Filipe Moutinho,"Sep 8, 1986",Monaco,2015/2016,Suspended,"Feb 16, 2016","Feb 22, 2016"
169416,Carlos Vela,"Mar 1, 1989",Real Sociedad,2016/2017,Suspended,"Mar 19, 2017","Apr 3, 2017"
169416,Carlos Vela,"Mar 1, 1989",Real Sociedad,2015/2016,Suspended,"Apr 25, 2016","May 1, 2016"
169416,Carlos Vela,"Mar 1, 1989",Real Sociedad,2012/2013,Suspended,"May 19, 2013","May 27, 2013"
169416,Carlos Vela,"Mar 1, 1989",Real Sociedad,2012/2013,Suspended,"Dec 2, 2012","Dec 9, 2012"
172871,Jan Vertonghen,"Apr 24, 1987",Tottenham Hotspur,2018/2019,Suspended,"Dec 3, 2018","Dec 7, 2018"
172871,Jan Vertonghen,"Apr 24, 1987",Tottenham Hotspur,2016/2017,Suspended,"Dec 29, 2016","Jan 2, 2017"
173731,Gareth Bale,"Jul 16, 1989",Real Madrid,2019/2020,Suspended,"Sep 2, 2019","Sep 15, 2019"
173731,Gareth Bale,"Jul 16, 1989",Real Madrid,2017/2018,Suspended,"May 7, 2018","May 10, 2018"
173731,Gareth Bale,"Jul 16, 1989",Real Madrid,2016/2017,Suspended,"Mar 2, 2017","Mar 13, 2017"
173731,Gareth Bale,"Jul 16, 1989",Tottenham Hotspur,2012/2013,Suspended,"Dec 30, 2012","Jan 2, 2013"
178086,Antonio Adán Garrido,"May 13, 1987",Real Betis,2017/2018,Suspended,"May 15, 2017","May 21, 2017"
178086,Antonio Adán Garrido,"May 13, 1987",Real Betis,2016/2017,Suspended,"May 9, 2016","May 16, 2016"
178086,Antonio Adán Garrido,"May 13, 1987",Real Madrid,2012/2013,Suspended,"Jan 7, 2013","Jan 14, 2013"
178509,Olivier Giroud,"Sep 30, 1986",Arsenal,2013/2014,Suspended,"Dec 27, 2014","Jan 5, 2014"
178509,Olivier Giroud,"Sep 30, 1986",Arsenal,2012/2013,Suspended,"Apr 21, 2013","May 15, 2013"
181872,Arturo Vidal,"May 22, 1987",FC Barcelona,2018/2019,Suspended,"Apr 3, 2019","Apr 7, 2019"
184200,Marko Arnautović,"Apr 19, 1989",Bologna,2021/2022,Suspended,"Jun 14, 2021","Jun 18, 2021"
184200,Marko Arnautović,"Apr 19, 1989",West Ham United,2017/2018,Suspended,"Aug 20, 2017","Aug 24, 2017"
184200,Marko Arnautović,"Apr 19, 1989",Stoke City,2016/2017,Suspended,"Dec 15, 2016","Jan 1, 2017"
184200,Marko Arnautović,"Apr 19, 1989",Stoke City,2016/2017,Suspended,"Nov 1, 2016","Nov 6, 2016"
190815,Daley Blind,"Mar 9, 1990",Ajax,2013/2014,Suspended,"Apr 7, 2014","Apr 14, 2014"
218339,Mahmoud Dahoud,"Jan 1, 1996",Borussia Dortmund,2021/2022,Suspended,"Mar 17, 2022","Mar 21, 2022"
218339,Mahmoud Dahoud,"Jan 1, 1996",Borussia Dortmund,2021/2022,Suspended,"Mar 16, 2022","Mar 20, 2022"
219683,Corentin Tolisso,"Aug 3, 1994",FC Bayern München,2020/2021,Suspended,"Oct 18, 2020","Nov 1, 2020"
219683,Corentin Tolisso,"Aug 3, 1994",Olympique Lyonnais,2016/2017,Suspended,"Feb 6, 2017","Feb 13, 2017"
220093,Hans Hateboer,"Jan 9, 1994",FC Groningen,2016/2017,Suspended,"Jan 14, 2017","Jan 16, 2017"
220093,Hans Hateboer,"Jan 9, 1994",FC Groningen,2015/2016,Suspended,"Feb 15, 2016","Feb 21, 2016"
220093,Hans Hateboer,"Jan 9, 1994",FC Groningen,2013/2014,Suspended,"Jan 19, 2014","Feb 7, 2014"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2021,Suspended,"May 17, 2021","May 23, 2021"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2020/2021,Suspended,"Jan 7, 2021","Jan 10, 2021"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2020/2021,Suspended,"Oct 2, 2020","Oct 5, 2020"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2019/2020,Suspended,"Mar 8, 2020","Jun 14, 2020"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2019/2020,Suspended,"Feb 10, 2020","Feb 16, 2020"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2019/2020,Suspended,"Sep 29, 2019","Oct 7, 2019"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2018/2019,Suspended,"Mar 3, 2019","Mar 10, 2019"
220440,Clément Lenglet,"Jun 17, 1995",FC Barcelona,2018/2019,Suspended,"Sep 24, 2018","Sep 27, 2018"
220440,Clément Lenglet,"Jun 17, 1995",Sevilla,2017/2018,Suspended,"Dec 16, 2017","Dec 21, 2017"
220440,Clément Lenglet,"Jun 17, 1995",Nancy,2016/2017,Suspended,"Oct 11, 2016","Oct 17, 2016"
222558,Rick Karsdorp,"Feb 11, 1995",Feyenoord,2014/2015,Suspended,"May 18, 2015","May 22, 2015"
223273,Mario Pašalić,"Feb 9, 1995",Elche,2014/2015,Suspended,"Apr 21, 2015","Apr 26, 2015"
223689,Wout Weghorst,"Aug 7, 1992",VfL Wolfsburg,2019/2020,Suspended,"Mar 8, 2020","May 17, 2020"
223689,Wout Weghorst,"Aug 7, 1992",AZ,2017/2018,Suspended,"Nov 5, 2017","Nov 20, 2017"
223689,Wout Weghorst,"Aug 7, 1992",AZ,2016/2017,Suspended,"Jan 30, 2017","Feb 6, 2017"
223689,Wout Weghorst,"Aug 7, 1992",Heracles Almelo,2014/2015,Suspended,"Jan 19, 2015","Jan 24, 2015"
224179,Borja Iglesias Quintás,"Jan 17, 1993",Real Betis,2022,Suspended,"Nov 7, 2022","Nov 11, 2022"
224179,Borja Iglesias Quintás,"Jan 17, 1993",Spain,2022/2023,Suspended,"Nov 6, 2022","Nov 10, 2022"
224179,Borja Iglesias Quintás,"Jan 17, 1993",Real Betis,2019/2020,Suspended,"Feb 17, 2020","Feb 22, 2020"
224179,Borja Iglesias Quintás,"Jan 17, 1993",Espanyol,2018/2019,Suspended,"Mar 3, 2019","Mar 9, 2019"
224179,Borja Iglesias Quintás,"Jan 17, 1993",Real Zaragoza,2017/2018,Suspended,"Jan 14, 2018","Jan 20, 2018"
224309,Joan Jordán Moreno,"Jul 6, 1994",Sevilla,2021/2022,Suspended,"Mar 5, 2022","Mar 14, 2022"
224309,Joan Jordán Moreno,"Jul 6, 1994",Sevilla,2021/2022,Suspended,"Mar 4, 2022","Mar 13, 2022"
224309,Joan Jordán Moreno,"Jul 6, 1994",Sevilla,2020/2021,Suspended,"Mar 15, 2021","Mar 18, 2021"
224309,Joan Jordán Moreno,"Jul 6, 1994",Sevilla,2020/2021,Suspended,"Oct 18, 2020","Oct 25, 2020"
224309,Joan Jordán Moreno,"Jul 6, 1994",Sevilla,2019/2020,Suspended,"Feb 24, 2020","Mar 2, 2020"
224309,Joan Jordán Moreno,"Jul 6, 1994",SD Eibar,2018/2019,Suspended,"Apr 21, 2019","Apr 24, 2019"
224309,Joan Jordán Moreno,"Jul 6, 1994",SD Eibar,2018/2019,Suspended,"Dec 1, 2018","Dec 10, 2018"
224309,Joan Jordán Moreno,"Jul 6, 1994",SD Eibar,2017/2018,Suspended,"Aug 28, 2017","Sep 10, 2017"
224309,Joan Jordán Moreno,"Jul 6, 1994",SD Eibar,2017/2018,Suspended,"Jun 5, 2017","Jun 11, 2017"
225201,Alejandro Berenguer Remiro,"Jul 4, 1995",Athletic Club,2021/2022,Suspended,"Feb 21, 2022","Feb 28, 2022"
225201,Alejandro Berenguer Remiro,"Jul 4, 1995",Athletic Club,2021/2022,Suspended,"Feb 20, 2022","Feb 27, 2022"
225201,Alejandro Berenguer Remiro,"Jul 4, 1995",Osasuna,2015/2016,Suspended,"May 30, 2016","Jun 5, 2016"
225201,Alejandro Berenguer Remiro,"Jul 4, 1995",Osasuna,2015/2016,Suspended,"Mar 14, 2016","Mar 20, 2016"
225201,Alejandro Berenguer Remiro,"Jul 4, 1995",Osasuna,2014/2015,Suspended,"Apr 26, 2015","May 3, 2015"
225953,Steven Bergwijn,"Oct 8, 1997",PSV,2017/2018,Suspended,"Apr 1, 2018","Apr 8, 2018"
226110,Nicolas Pépé,"May 29, 1995",Arsenal,2020/2021,Suspended,"Nov 23, 2020","Dec 15, 2020"
226166,Nordi Mukiele,"Nov 1, 1997",RB Leipzig,2020/2021,Suspended,"Apr 4, 2021","Apr 11, 2021"
183907,Jérôme Boateng,"Sep 3, 1988",Olympique Lyonnais,2021/2022,Suspended,"Jan 18, 2022","Jan 24, 2022"
183907,Jérôme Boateng,"Sep 3, 1988",Olympique Lyonnais,2021/2022,Suspended,"Jan 17, 2022","Jan 23, 2022"
183907,Jérôme Boateng,"Sep 3, 1988",FC Bayern München,2020/2021,Suspended,"Mar 21, 2021","Apr 4, 2021"
183907,Jérôme Boateng,"Sep 3, 1988",FC Bayern München,2019/2020,Suspended,"Feb 17, 2020","Feb 22, 2020"
183907,Jérôme Boateng,"Sep 3, 1988",FC Bayern München,2019/2020,Suspended,"Nov 3, 2019","Nov 24, 2019"
183907,Jérôme Boateng,"Sep 3, 1988",FC Bayern München,2018/2019,Suspended,"Jun 24, 2018","Jun 28, 2018"
183907,Jérôme Boateng,"Sep 3, 1988",FC Bayern München,2012/2013,Suspended,"Jun 14, 2012","Jun 18, 2012"
184941,Alexis Sánchez,"Dec 19, 1988",Udinese,2010/2011,Suspended,"Jan 31, 2011","Feb 2, 2011"
187072,Lars Stindl,"Aug 26, 1988",Borussia Mönchengladbach,2021/2022,Suspended,"Dec 12, 2021","Dec 16, 2021"
187072,Lars Stindl,"Aug 26, 1988",Borussia Mönchengladbach,2021/2022,Suspended,"Dec 11, 2021","Dec 15, 2021"
187072,Lars Stindl,"Aug 26, 1988",Borussia Mönchengladbach,2020/2021,Suspended,"Feb 28, 2021","Mar 7, 2021"
189271,Francis Coquelin,"May 13, 1991",Valencia,2019/2020,Suspended,"Feb 2, 2020","Feb 9, 2020"
189271,Francis Coquelin,"May 13, 1991",Valencia,2019/2020,Suspended,"Aug 18, 2019","Aug 24, 2019"
189271,Francis Coquelin,"May 13, 1991",Valencia,2018/2019,Suspended,"May 6, 2019","May 13, 2019"
190674,Benjamin André,"Aug 3, 1990",Lille,2022/2023,Suspended,"Oct 18, 2022","Oct 24, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2022/2023,Suspended,"Oct 17, 2022","Oct 23, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"May 10, 2022","May 15, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"May 9, 2022","May 14, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"Feb 22, 2022","Feb 28, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"Feb 21, 2022","Feb 27, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"Jan 17, 2022","Jan 20, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"Jan 16, 2022","Jan 19, 2022"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"Oct 25, 2021","Nov 1, 2021"
190674,Benjamin André,"Aug 3, 1990",Lille,2021/2022,Suspended,"Oct 24, 2021","Oct 31, 2021"
190674,Benjamin André,"Aug 3, 1990",Lille,2020/2021,Suspended,"May 4, 2021","May 10, 2021"
190674,Benjamin André,"Aug 3, 1990",Lille,2020/2021,Suspended,"Feb 2, 2021","Feb 4, 2021"
190674,Benjamin André,"Aug 3, 1990",Lille,2020/2021,Suspended,"Nov 3, 2020","Nov 9, 2020"
190674,Benjamin André,"Aug 3, 1990",Lille,2019/2020,Suspended,"Feb 11, 2020","Feb 17, 2020"
190674,Benjamin André,"Aug 3, 1990",Lille,2019/2020,Suspended,"Oct 15, 2019","Oct 21, 2019"
190674,Benjamin André,"Aug 3, 1990",Rennes,2018/2019,Suspended,"Apr 12, 2019","Apr 15, 2019"
190674,Benjamin André,"Aug 3, 1990",Rennes,2017/2018,Suspended,"Apr 19, 2018","Apr 22, 2018"
190674,Benjamin André,"Aug 3, 1990",Rennes,2017/2018,Suspended,"Feb 8, 2018","Feb 12, 2018"
190674,Benjamin André,"Aug 3, 1990",Rennes,2017/2018,Suspended,"Dec 20, 2017","Dec 21, 2017"
190674,Benjamin André,"Aug 3, 1990",Rennes,2016/2017,Suspended,"Nov 1, 2016","Nov 7, 2016"
190674,Benjamin André,"Aug 3, 1990",Ajaccio,2013/2014,Suspended,"Aug 15, 2013","Aug 21, 2013"
190674,Benjamin André,"Aug 3, 1990",Ajaccio,2012/2013,Suspended,"Mar 8, 2013","Apr 3, 2013"
190674,Benjamin André,"Aug 3, 1990",Ajaccio,2012/2013,Suspended,"Nov 5, 2012","Nov 14, 2012"
190717,Michail Antonio,"Mar 28, 1990",West Ham United,2021/2022,Suspended,"Sep 17, 2021","Sep 20, 2021"
190717,Michail Antonio,"Mar 28, 1990",West Ham United,2016/2017,Suspended,"Feb 26, 2017","Mar 8, 2017"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2022/2023,Suspended,"Oct 9, 2022","Oct 16, 2022"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2022/2023,Suspended,"Oct 8, 2022","Oct 15, 2022"
191740,Ander Herrera Agüera,"Aug 14, 1989",Paris Saint Germain,2020/2021,Suspended,"May 11, 2021","May 13, 2021"
191740,Ander Herrera Agüera,"Aug 14, 1989",Manchester United,2016/2017,Suspended,"Mar 14, 2017","Apr 2, 2017"
191740,Ander Herrera Agüera,"Aug 14, 1989",Manchester United,2016/2017,Suspended,"Oct 30, 2016","Nov 7, 2016"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2013/2014,Suspended,"Mar 26, 2014","Mar 30, 2014"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2012/2013,Suspended,"Apr 28, 2013","May 4, 2013"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2012/2013,Suspended,"Mar 3, 2013","Mar 11, 2013"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2012/2013,Suspended,"Nov 12, 2012","Nov 18, 2012"
191740,Ander Herrera Agüera,"Aug 14, 1989",Athletic Club,2012/2013,Suspended,"Oct 21, 2012","Nov 5, 2012"
192638,Marcos Alonso Mendoza,"Dec 28, 1990",Chelsea,2017/2018,Suspended,"Apr 18, 2018","Apr 29, 2018"
192638,Marcos Alonso Mendoza,"Dec 28, 1990",Sunderland,2013/2014,Suspended,"Mar 23, 2014","Mar 27, 2014"
193983,Andy Delort,"Oct 9, 1991",Nice,2021/2022,Suspended,"Dec 7, 2021","Dec 13, 2021"
193983,Andy Delort,"Oct 9, 1991",Nice,2021/2022,Suspended,"Dec 6, 2021","Dec 12, 2021"
193983,Andy Delort,"Oct 9, 1991",Montpellier,2019/2020,Suspended,"Feb 11, 2020","Feb 17, 2020"
193983,Andy Delort,"Oct 9, 1991",Toulouse,2017/2018,Suspended,"Mar 8, 2018","Mar 12, 2018"
193983,Andy Delort,"Oct 9, 1991",Caen,2015/2016,Suspended,"Mar 2, 2016","Mar 7, 2016"
