ID_Player,Name,birth_date,Team,Saison,Type,Start,End
153275,Jean-Louis Leca,"Sep 21, 1985",Valenciennes FC,2012/2013,Blessure à la hanche/cuisse,"Dec 13, 2012","Dec 31, 2012"
198331,Matěj Vydra,"May 1, 1992",Burnley,2021/2022,Entorse du muscle de la cuisse,"Nov 21, 2021","Nov 27, 2021"
198331,Matěj Vydra,"May 1, 1992",Burnley,2021/2022,Blessure au dos,"Sep 26, 2021","Oct 1, 2021"
198331,Matěj Vydra,"May 1, 1992",Burnley,2021/2022,Blessure à l'aine/au bassin,"Aug 15, 2021","Aug 28, 2021"
183993,Erik Israelsson,"Feb 25, 1989",PEC Zwolle,2017/2018,Blessure à l'aine/au bassin,"Mar 5, 2018","Mar 10, 2018"
198331,Matěj Vydra,"May 1, 1992",Burnley,2020/2021,Ischio-jambier,"Feb 10, 2021","Feb 19, 2021"
198331,Matěj Vydra,"May 1, 1992",Burnley,2020/2021,Blessure au dos,"Dec 18, 2020","Jan 11, 2021"
183993,Erik Israelsson,"Feb 25, 1989",PEC Zwolle,2017/2018,Coup,"Feb 11, 2018","Mar 3, 2018"
183993,Erik Israelsson,"Feb 25, 1989",PEC Zwolle,2017/2018,Ischio-jambier,"Sep 25, 2017","Oct 20, 2017"
183993,Erik Israelsson,"Feb 25, 1989",PEC Zwolle,2016/2017,Entorse de l'aine,"Feb 12, 2017","Mar 18, 2017"
198331,Matěj Vydra,"May 1, 1992",Burnley,2019/2020,Blessure à la hanche/cuisse,"Nov 3, 2019","Dec 2, 2019"
198331,Matěj Vydra,"May 1, 1992",West Bromwich Albion,2013/2014,Ischio-jambier,"Aug 28, 2013","Oct 16, 2013"
199633,Matthew Lowton,"Jun 9, 1989",Burnley,2020/2021,Blessure au genou,"Oct 1, 2020","Oct 25, 2020"
199633,Matthew Lowton,"Jun 9, 1989",Burnley,2020/2021,Blessure à la cheville ou au pied,"Jun 28, 2020","Sep 16, 2020"
199633,Matthew Lowton,"Jun 9, 1989",Burnley,2019/2020,Blessure au genou,"Feb 3, 2020","Jun 10, 2020"
199633,Matthew Lowton,"Jun 9, 1989",Burnley,2018/2019,Blessure à l'orteil,"Jan 20, 2019","Feb 8, 2019"
199633,Matthew Lowton,"Jun 9, 1989",Burnley,2018/2019,Coup,"Jan 3, 2019","Jan 11, 2019"
199633,Matthew Lowton,"Jun 9, 1989",Burnley,2017/2018,Coup,"Nov 27, 2017","Dec 15, 2017"
199633,Matthew Lowton,"Jun 9, 1989",Aston Villa,2014/2015,Coup,"Apr 1, 2015","Apr 3, 2015"
199633,Matthew Lowton,"Jun 9, 1989",Aston Villa,2012/2013,Blessure à la hanche/cuisse,"May 5, 2013","May 18, 2013"
201938,Anthony Limbombe Ekango,"Jul 15, 1994", Almere City,2022/2023,Blessure à l'aine/au bassin,"Aug 11, 2021","Oct 1, 2021"
201938,Anthony Limbombe Ekango,"Jul 15, 1994",FC Nantes,2020/2021,Blessure à l'aine/au bassin,"Aug 14, 2020","Feb 2, 2021"
201938,Anthony Limbombe Ekango,"Jul 15, 1994",FC Nantes,2019/2020,Blessure au genou,"Jan 20, 2020","Feb 12, 2020"
201938,Anthony Limbombe Ekango,"Jul 15, 1994",FC Nantes,2019/2020,Blessure au genou,"Dec 1, 2019","Jan 18, 2020"
187858,Paul-José M'Poku,"Apr 19, 1992",İttifak Holding Konyaspor,2021/2022,Blessure au genou,"May 9, 2022","May 20, 2022"
147155,Andrey Topchu,"Apr 17, 1980",Amkar Perm,2011/2012,Blessure au genou,"Jan 25, 2011","Aug 13, 2011"
199378,Mathieu Duhamel,"Jul 12, 1984",Le Havre AC,2015/2016,Entorse du muscle de la cuisse,"Aug 13, 2015","Sep 1, 2015"
187858,Paul-José M'Poku,"Apr 19, 1992",İttifak Holding Konyaspor,2021/2022,Amygdalite,"Mar 12, 2022","Mar 19, 2022"
171984,Kevin Lejeune,"Jan 22, 1985",FC Metz,2016/2017,Coup,"Feb 6, 2017","Feb 23, 2017"
199378,Mathieu Duhamel,"Jul 12, 1984",Évian Thonon Gaillard FC,2014/2015,Entorse du muscle de la cuisse,"Apr 1, 2015","Apr 23, 2015"
199378,Mathieu Duhamel,"Jul 12, 1984",Stade Malherbe Caen,2014/2015,Entorse de la cheville,"Aug 21, 2014","Sep 10, 2014"
171984,Kevin Lejeune,"Jan 22, 1985",FC Metz,2016/2017,Ischio-jambier,"Dec 1, 2016","Dec 31, 2016"
171984,Kevin Lejeune,"Jan 22, 1985",FC Metz,2016/2017,Blessure au mollet,"Aug 13, 2016","Oct 11, 2016"
171984,Kevin Lejeune,"Jan 22, 1985",FC Metz,2014/2015,Blessure à la côte,"Oct 3, 2014","Oct 30, 2014"
171984,Kevin Lejeune,"Jan 22, 1985",FC Metz,2014/2015,Entorse de l'aine,"Aug 5, 2014","Aug 15, 2014"
167885,Chavdar Yankov,"Mar 29, 1984",FC Rostov,2011/2012,Inconnu,"Mar 15, 2011","Mar 28, 2011"
204259,Santiago Arias,"Jan 13, 1992",Granada CF,2021/2022,Entorse du muscle de la cuisse,"Dec 23, 2021","Apr 16, 2022"
204259,Santiago Arias,"Jan 13, 1992",Granada CF,2021/2022,Coup,"Aug 13, 2021","Sep 7, 2021"
184288,Dorian Dervite,"Jul 25, 1988", Doxa,2019/2020,Blessure au genou,"Mar 18, 2019","May 31, 2019"
204259,Santiago Arias,"Jan 13, 1992",Atlético de Madrid,2019/2020,Ischio-jambier,"Jan 24, 2020","Feb 13, 2020"
204259,Santiago Arias,"Jan 13, 1992",Atlético de Madrid,2018/2019,Ischio-jambier,"Mar 13, 2019","Apr 1, 2019"
204259,Santiago Arias,"Jan 13, 1992",Atlético de Madrid,2018/2019,Fracture de la côte,"Sep 8, 2018","Sep 24, 2018"
204259,Santiago Arias,"Jan 13, 1992",PSV,2015/2016,Blessure à la cheville ou au pied,"Mar 2, 2015","Jun 1, 2015"
204254,Wallace Oliveira dos Santos,"May 1, 1994",Vitesse,2014/2015,Coup,"Apr 15, 2015","Apr 22, 2015"
204259,Santiago Arias,"Jan 13, 1992",PSV,2014/2015,Blessure à la cheville ou au pied,"Feb 20, 2015","Feb 27, 2015"
204259,Santiago Arias,"Jan 13, 1992",PSV,2014/2015,Entorse de l'aine,"Aug 18, 2014","Aug 29, 2014"
204254,Wallace Oliveira dos Santos,"May 1, 1994",Vitesse,2014/2015, Blessure au nez,"Dec 19, 2014","Dec 26, 2014"
204254,Wallace Oliveira dos Santos,"May 1, 1994",Vitesse,2014/2015,Main cassée,"Oct 26, 2014","Nov 8, 2014"
190941,Lucas Hradecky,"Nov 24, 1989",Bayer 04 Leverkusen,2020/2021,Blessure du tendon d'Achille,"Feb 14, 2021","Apr 2, 2021"
192242,Paul Lasne,"Jan 16, 1989",Stade Brestois 29,2021/2022,Entorse du muscle de la cuisse,"Jan 23, 2022","Feb 10, 2022"
192242,Paul Lasne,"Jan 16, 1989",Stade Brestois 29,2020/2021,Entorse de l'aine,"Oct 10, 2020","Oct 25, 2020"
192242,Paul Lasne,"Jan 16, 1989",Stade Brestois 29,2020/2021,Entorse du muscle de la cuisse,"Aug 20, 2020","Sep 15, 2020"
192242,Paul Lasne,"Jan 16, 1989",Stade Brestois 29,2019/2020,Entorse du muscle de la cuisse,"Nov 4, 2019","Nov 25, 2019"
192242,Paul Lasne,"Jan 16, 1989",Montpellier Hérault SC,2018/2019,Entorse de l'aine,"Nov 26, 2018","Dec 20, 2018"
192242,Paul Lasne,"Jan 16, 1989",Montpellier Hérault SC,2017/2018,Blessure à la hanche/cuisse,"May 19, 2017","May 31, 2017"
192242,Paul Lasne,"Jan 16, 1989",Montpellier Hérault SC,2016/2017,Blessure à la hanche/cuisse,"Mar 16, 2017","Mar 30, 2017"
192242,Paul Lasne,"Jan 16, 1989",Montpellier Hérault SC,2016/2017,Entorse de l'aine,"Aug 19, 2016","Sep 5, 2016"
198394,Alexander Kacaniklic,"Aug 13, 1991",FC Nantes,2017/2018,Coup,"Apr 18, 2018","May 2, 2018"
202744,Jody Lukoki,"Nov 15, 1992",FC Twente,2021/2022,Virus,"Apr 1, 2021","Apr 18, 2021"
202744,Jody Lukoki,"Nov 15, 1992",FC Twente,2021/2022,Coup,"Mar 18, 2021","Mar 21, 2021"
192242,Paul Lasne,"Jan 16, 1989",AC Ajaccio,2013/2014,Entorse du muscle de la cuisse,"Jan 24, 2014","Jan 31, 2014"
192242,Paul Lasne,"Jan 16, 1989",AC Ajaccio,2013/2014,Entorse du muscle de la cuisse,"Aug 23, 2013","Aug 29, 2013"
192242,Paul Lasne,"Jan 16, 1989",AC Ajaccio,2012/2013,Entorse de l'aine,"Oct 19, 2012","Oct 29, 2012"
198394,Alexander Kacaniklic,"Aug 13, 1991",FC Nantes,2017/2018,Blessure au dos,"Sep 28, 2017","Oct 13, 2017"
198394,Alexander Kacaniklic,"Aug 13, 1991",FC Nantes,2017/2018,Blessure à la hanche/cuisse,"Aug 13, 2017","Aug 18, 2017"
198394,Alexander Kacaniklic,"Aug 13, 1991",FC Nantes,2016/2017,Coup,"Jan 16, 2017","Jan 26, 2017"
202744,Jody Lukoki,"Nov 15, 1992",Yeni Malatyaspor,2020/2021,Blessure au genou,"Nov 24, 2020","Jan 4, 2021"
202744,Jody Lukoki,"Nov 15, 1992",Yeni Malatyaspor,2020/2021,Coup,"Oct 9, 2020","Oct 24, 2020"
192242,Paul Lasne,"Jan 16, 1989",AC Ajaccio,2012/2013,Entorse de l'aine,"Sep 15, 2012","Sep 24, 2012"
198394,Alexander Kacaniklic,"Aug 13, 1991",FC Nantes,2016/2017,Blessure au genou,"Dec 9, 2016","Dec 20, 2016"
198394,Alexander Kacaniklic,"Aug 13, 1991",Fulham,2013/2014,Ischio-jambier,"Jul 28, 2013","Aug 23, 2013"
198394,Alexander Kacaniklic,"Aug 13, 1991",Fulham,2012/2013,Ischio-jambier,"Nov 19, 2012","Dec 9, 2012"
202744,Jody Lukoki,"Nov 15, 1992",PEC Zwolle,2014/2015,Blessure au genou,"Sep 22, 2014","Sep 29, 2014"
202744,Jody Lukoki,"Nov 15, 1992",Ajax,2012/2013,Blessure au genou,"Nov 1, 2012","Nov 8, 2012"
202744,Jody Lukoki,"Nov 15, 1992",Ajax,2012/2013,Blessure au genou,"Oct 8, 2012","Oct 29, 2012"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",Çaykur Rizespor,2020/2021,Coup,"Apr 5, 2021","Apr 8, 2021"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2017/2018,Blessure à la cheville ou au pied,"Aug 24, 2017","Sep 15, 2017"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Blessure à la hanche/cuisse,"Apr 6, 2017","May 11, 2017"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Blessure à la hanche/cuisse,"Feb 9, 2017","Mar 10, 2017"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Blessure à la hanche/cuisse,"Jan 12, 2017","Feb 3, 2017"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Coup,"Dec 15, 2016","Dec 20, 2016"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Blessure à l'aine/au bassin,"Nov 26, 2016","Nov 28, 2016"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Maladie,"Sep 22, 2016","Sep 29, 2016"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2016/2017,Blessure à la hanche/cuisse,"Aug 16, 2016","Sep 5, 2016"
201966,Alexander Tøft Søderlund,"Aug 3, 1987",AS Saint-Étienne,2015/2016,Coup,"Apr 11, 2016","Apr 25, 2016"
50955,Johan Cavalli,"Sep 12, 1981",AC Ajaccio,2014/2015,Entorse du mollet,"Mar 28, 2014","May 30, 2014"
50955,Johan Cavalli,"Sep 12, 1981",AC Ajaccio,2013/2014,Entorse du muscle de la cuisse,"Jan 31, 2014","Feb 7, 2014"
50955,Johan Cavalli,"Sep 12, 1981",AC Ajaccio,2013/2014,Ischio-jambier,"Oct 31, 2013","Nov 8, 2013"
50955,Johan Cavalli,"Sep 12, 1981",AC Ajaccio,2013/2014,Entorse du muscle de la cuisse,"Aug 16, 2013","Sep 11, 2013"
197641,Benjamin Leroy,"Apr 7, 1989",AC Ajaccio,2018/2019,Entorse du mollet,"May 15, 2018","May 20, 2018"
201504,Fouad Rachid,"Nov 15, 1991",AS Nancy Lorraine,2012/2013,Jambe cassée,"Aug 30, 2012","Mar 10, 2013"
205855,Marko Livaja,"Aug 26, 1993",Unión Deportiva Las Palmas,2016/2017,Coup,"Feb 19, 2017","Mar 2, 2017"
205342,Ali M'Madi,"Apr 21, 1990",GFC Ajaccio,2013/2014,Entorse du muscle de la cuisse,"Apr 5, 2013","May 25, 2013"
182816,Féthi Harek,"Oct 21, 1982",Nîmes Olympique,2018/2019,Entorse du muscle de la cuisse,"Feb 20, 2019","Apr 26, 2019"
205342,Ali M'Madi,"Apr 21, 1990", Evian TG II,2012/2013,Entorse du muscle de la cuisse,"Nov 2, 2012","Jan 14, 2013"
205342,Ali M'Madi,"Apr 21, 1990",Évian Thonon Gaillard FC,2012/2013,Blessure à la hanche/cuisse,"Sep 22, 2012","Oct 7, 2012"
182816,Féthi Harek,"Oct 21, 1982",Nîmes Olympique,2018/2019,Blessure à l'aine/au bassin,"Dec 15, 2018","Jan 4, 2019"
182816,Féthi Harek,"Oct 21, 1982",Nîmes Olympique,2018/2019,Blessure à l'aine/au bassin,"Nov 28, 2018","Dec 3, 2018"
182816,Féthi Harek,"Oct 21, 1982",Nîmes Olympique,2018/2019,Blessure au mollet,"Oct 24, 2018","Nov 20, 2018"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2013/2014,Entorse du muscle de la cuisse,"Apr 11, 2014","Apr 26, 2014"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2013/2014,Blessure au genou,"Mar 14, 2014","Mar 29, 2014"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2013/2014,Entorse de la cheville,"Dec 20, 2013","Dec 31, 2013"
183068,Claudio Beauvue,"Apr 16, 1988",Deportivo de La Coruña,2019/2020,Blessure au genou,"Oct 25, 2019","Jan 15, 2020"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2013/2014,Ischio-jambier,"Oct 31, 2013","Nov 20, 2013"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2013/2014,Blessure au genou,"Sep 27, 2013","Oct 3, 2013"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2012/2013,Entorse du muscle de la cuisse,"Feb 28, 2013","Mar 8, 2013"
182816,Féthi Harek,"Oct 21, 1982",SC Bastia,2012/2013,Entorse de l'aine,"Dec 14, 2012","Dec 17, 2012"
183068,Claudio Beauvue,"Apr 16, 1988",Stade Malherbe Caen,2018/2019,Maladie,"Dec 20, 2018","Jan 4, 2019"
183068,Claudio Beauvue,"Apr 16, 1988",CD Leganés,2017/2018,Blessure au talon,"Feb 22, 2018","Mar 2, 2018"
183068,Claudio Beauvue,"Apr 16, 1988",RC Celta de Vigo,2015/2016,Ligaments de la cheville,"Feb 24, 2016","Mar 1, 2016"
202541,Jose Ignacio Peleteiro Ramallo,"Jun 16, 1991",Aston Villa,2019/2020,Blessure à l'aine/au bassin,"Nov 1, 2019","Dec 4, 2019"
202541,Jose Ignacio Peleteiro Ramallo,"Jun 16, 1991",SD Eibar,2015/2016,Entorse du muscle de la cuisse,"Feb 27, 2016","Mar 17, 2016"
205876,Cheick Diarra,"Feb 11, 1992",Stade Rennais FC,2013/2014,Entorse du muscle de la cuisse,"Aug 5, 2013","Aug 20, 2013"
204082,John Anthony Brooks,"Jan 28, 1993",VfL Wolfsburg,2020/2021,Coup,"Dec 16, 2020","Dec 19, 2020"
205362,Matija Nastasic,"Mar 28, 1993",Fiorentina,2021/2022,Entorse du mollet,"Feb 13, 2021","Jun 10, 2021"
204082,John Anthony Brooks,"Jan 28, 1993",VfL Wolfsburg,2019/2020,Entorse de l'aine,"Sep 9, 2019","Oct 11, 2019"
204082,John Anthony Brooks,"Jan 28, 1993",VfL Wolfsburg,2019,Blessure au genou,"Apr 26, 2019","May 31, 2019"
204082,John Anthony Brooks,"Jan 28, 1993",VfL Wolfsburg,2018/2019,Coup,"Oct 17, 2018","Oct 19, 2018"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2020/2021,Traumatisme crânien,"Sep 7, 2020","Sep 25, 2020"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2020/2021,Ischio-jambier,"Jun 7, 2020","Aug 15, 2020"
204082,John Anthony Brooks,"Jan 28, 1993",VfL Wolfsburg,2018/2019,Entorse du muscle de la cuisse,"Aug 21, 2018","Aug 25, 2018"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2019/2020,Virus,"Jan 28, 2020","Jan 30, 2020"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2019/2020,Coup,"Dec 9, 2019","Jan 7, 2020"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2019/2020,Blessure du tendon d'Achille,"Nov 3, 2019","Nov 22, 2019"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2019/2020,Maladie,"Aug 28, 2019","Sep 10, 2019"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2019/2020,Coup,"May 17, 2019","May 31, 2019"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2018/2019,Blessure au mollet,"Feb 4, 2019","Feb 8, 2019"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2014/2015,Entorse du muscle de la cuisse,"Oct 15, 2014","Jan 8, 2015"
205362,Matija Nastasic,"Mar 28, 1993",FC Schalke 04,2014/2015,Blessure au genou,"Feb 4, 2014","May 8, 2014"
205362,Matija Nastasic,"Mar 28, 1993",Manchester City,2013/2014,Blessure au mollet,"Nov 26, 2013","Dec 24, 2013"
205362,Matija Nastasic,"Mar 28, 1993",Manchester City,2013/2014,Coup,"Nov 8, 2013","Nov 14, 2013"
205362,Matija Nastasic,"Mar 28, 1993",Manchester City,2013/2014,Blessure à la cheville ou au pied,"Jul 28, 2013","Aug 24, 2013"
205362,Matija Nastasic,"Mar 28, 1993",Manchester City,2012/2013,Blessure à la cheville ou au pied,"Mar 26, 2013","Apr 7, 2013"
199464,Lindsay Rose,"Feb 8, 1992",FC Lorient,2017/2018,Coup,"Apr 13, 2017","Apr 28, 2017"
199464,Lindsay Rose,"Feb 8, 1992",FC Lorient,2016/2017,Blessure au genou,"Sep 2, 2016","Oct 10, 2016"
199464,Lindsay Rose,"Feb 8, 1992",FC Lorient,2015/2016,Blessure du tendon d'Achille,"Apr 20, 2016","May 2, 2016"
199464,Lindsay Rose,"Feb 8, 1992",Olympique Lyonnais,2014/2015,Entorse de l'aine,"Jan 22, 2015","Jan 30, 2015"
199464,Lindsay Rose,"Feb 8, 1992",Valenciennes FC,2013/2014,Lésion du ligament latéral interne du genou,"Oct 25, 2013","May 9, 2014"
199464,Lindsay Rose,"Feb 8, 1992",Valenciennes FC,2013/2014,Entorse du muscle de la cuisse,"Aug 14, 2013","Sep 5, 2013"
190530,Thomas Fontaine,"May 8, 1991",FC Lorient,2021/2022,Blessure du tendon d'Achille,"Dec 17, 2020","Jun 9, 2021"
190530,Thomas Fontaine,"May 8, 1991",FC Lorient,2020/2021,Coup,"Nov 2, 2020","Nov 15, 2020"
203590,Florian Hübner,"Mar 1, 1991",1. FC Nürnberg,2021/2022,Coup,"May 6, 2021","Jul 24, 2021"
203590,Florian Hübner,"Mar 1, 1991",1. FC Union Berlin,2020/2021,Maladie,"Mar 11, 2021","Mar 16, 2021"
203590,Florian Hübner,"Mar 1, 1991",1. FC Union Berlin,2020/2021,Coup,"Jan 18, 2021","Jan 19, 2021"
203590,Florian Hübner,"Mar 1, 1991",1. FC Union Berlin,2020/2021,Entorse de l'aine,"Dec 4, 2020","Dec 17, 2020"
203590,Florian Hübner,"Mar 1, 1991",1. FC Union Berlin,2020/2021,Entorse de l'aine,"Nov 21, 2020","Nov 27, 2020"
203590,Florian Hübner,"Mar 1, 1991",1. FC Union Berlin,2019/2020,Maladie,"Mar 4, 2020","Mar 12, 2020"
203590,Florian Hübner,"Mar 1, 1991",1. FC Union Berlin,2019/2020,Blessure au genou,"Aug 1, 2019","Oct 11, 2019"
202556,Memphis Depay,"Feb 13, 1994",FC Barcelona,2021/2022,Ischio-jambier,"Apr 5, 2022","Apr 13, 2022"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",AS Saint-Étienne,2017/2018,Blessure à l'aine/au bassin,"Mar 8, 2018","Mar 30, 2018"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",AS Saint-Étienne,2017/2018,Maladie,"Jan 31, 2018","Feb 5, 2018"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2016/2017,Blessure à la hanche/cuisse,"Nov 17, 2016","Nov 22, 2016"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2016/2017,Blessure au mollet,"Feb 29, 2016","Sep 6, 2016"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2015/2016,Blessure au mollet,"Nov 23, 2015","Dec 29, 2015"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2015/2016,Entorse du muscle de la cuisse,"Oct 5, 2015","Nov 3, 2015"
202556,Memphis Depay,"Feb 13, 1994",FC Barcelona,2021/2022,Ischio-jambier,"Jan 20, 2022","Feb 26, 2022"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2015/2016,Blessure à la cheville ou au pied,"Sep 21, 2015","Sep 25, 2015"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2015/2016,Coupure à la jambe,"Aug 6, 2015","Aug 27, 2015"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2014/2015,Entorse du muscle de la cuisse,"Jan 12, 2015","Jan 27, 2015"
202556,Memphis Depay,"Feb 13, 1994",FC Barcelona,2021/2022,Ischio-jambier,"Dec 9, 2021","Jan 7, 2022"
201533,Paul-Georges Ntep de Madiba,"Jul 29, 1992",Stade Rennais FC,2013/2014,Entorse de l'aine,"Mar 7, 2014","Apr 14, 2014"
202556,Memphis Depay,"Feb 13, 1994",Olympique Lyonnais,2020/2021,Lésion du ligament latéral interne du genou,"Dec 16, 2019","Jun 30, 2020"
202556,Memphis Depay,"Feb 13, 1994",Olympique Lyonnais,2019/2020,Blessure à l'aine/au bassin,"Nov 6, 2019","Dec 2, 2019"
202556,Memphis Depay,"Feb 13, 1994",Olympique Lyonnais,2019/2020,Entorse du muscle de la cuisse,"Oct 18, 2019","Oct 22, 2019"
202556,Memphis Depay,"Feb 13, 1994",Manchester United,2015/2016,Coup,"Oct 29, 2015","Nov 2, 2015"
202556,Memphis Depay,"Feb 13, 1994",PSV,2014/2015,Entorse de l'aine,"Sep 14, 2014","Oct 21, 2014"
202556,Memphis Depay,"Feb 13, 1994",PSV,2013/2014,Blessure à l'orteil,"Feb 26, 2014","Feb 28, 2014"
202556,Memphis Depay,"Feb 13, 1994",PSV,2012/2013,Blessure à la cheville ou au pied,"Nov 1, 2012","Nov 7, 2012"
198229,Férébory Doré,"Jan 21, 1989",Angers SCO,2016/2017,Blessure à la hanche/cuisse,"Aug 16, 2016","Aug 25, 2016"
198229,Férébory Doré,"Jan 21, 1989",Angers SCO,2015/2016,Blessure au mollet,"Oct 26, 2015","Apr 25, 2016"
198229,Férébory Doré,"Jan 21, 1989",Angers SCO,2015/2016,Entorse du muscle de la cuisse,"Sep 21, 2015","Sep 26, 2015"
183640,Christian Strohdiek,"Jan 22, 1988",SC Paderborn 07,2020,Déchirure du muscle de la cuisse,"Jun 17, 2020","Jul 10, 2020"
193880,Samir Fazli,"Apr 22, 1991",SC Heerenveen,2013/2014,Blessure au genou,"Nov 20, 2013","Jan 8, 2014"
193880,Samir Fazli,"Apr 22, 1991",SC Heerenveen,2012/2013,Blessure au genou,"Oct 16, 2012","Nov 14, 2012"
5208,Rudy Riou,"Jan 22, 1980",Oud-Heverlee Leuven,2015/2016,Blessure au dos,"May 14, 2015","Jun 1, 2015"
5208,Rudy Riou,"Jan 22, 1980",Racing Club de Lens,2014/2015,Entorse de la cheville,"Feb 19, 2015","Feb 26, 2015"
5208,Rudy Riou,"Jan 22, 1980",Racing Club de Lens,2014/2015,Entorse de l'aine,"Oct 23, 2014","Nov 20, 2014"
191566,Joo Ho Park,"Jan 16, 1987",Ulsan Hyundai FC,2018,Ischio-jambier,"Jun 19, 2018","Jun 26, 2018"
159566,Abraham González Casanova,"Jul 16, 1985",Club Universidad Nacional,2016/2017,Entorse du muscle de la cuisse,"Apr 23, 2016","May 19, 2016"
159566,Abraham González Casanova,"Jul 16, 1985",RCD Espanyol de Barcelona,2015/2016,Entorse du muscle de la cuisse,"Sep 23, 2015","Oct 2, 2015"
159566,Abraham González Casanova,"Jul 16, 1985",RCD Espanyol de Barcelona,2015/2016,Ischio-jambier,"Aug 27, 2015","Sep 7, 2015"
159566,Abraham González Casanova,"Jul 16, 1985",RCD Espanyol de Barcelona,2014/2015,Commotion cérébrale,"Mar 15, 2015","Apr 4, 2015"
159566,Abraham González Casanova,"Jul 16, 1985",RCD Espanyol de Barcelona,2014/2015,Ischio-jambier,"Feb 5, 2015","Feb 13, 2015"
159566,Abraham González Casanova,"Jul 16, 1985",RCD Espanyol de Barcelona,2014/2015,Torsion du genou,"Oct 3, 2014","Oct 22, 2014"
159566,Abraham González Casanova,"Jul 16, 1985",RCD Espanyol de Barcelona,2013/2014,Blessure à la cheville ou au pied,"Apr 16, 2014","Apr 25, 2014"
204638,Willi Orban,"Nov 3, 1992",RB Leipzig,2021/2022,Maladie,"Feb 16, 2022","Feb 19, 2022"
204638,Willi Orban,"Nov 3, 1992",RB Leipzig,2021/2022,Virus,"Nov 26, 2021","Dec 10, 2021"
204638,Willi Orban,"Nov 3, 1992",RB Leipzig,2021/2022,Déchirure du muscle de la cuisse,"Nov 5, 2021","Nov 19, 2021"
204638,Willi Orban,"Nov 3, 1992",RB Leipzig,2020/2021,Main cassée,"Mar 4, 2021","Mar 10, 2021"
204638,Willi Orban,"Nov 3, 1992",RB Leipzig,2019/2020,Blessure au genou,"Oct 31, 2019","May 15, 2020"
203886,Adrien Trebel,"Mar 3, 1991",FC Nantes,2013/2014,Entorse du muscle de la cuisse,"Dec 20, 2013","Dec 31, 2013"
194669,Marcel Ritzmaier,"Apr 22, 1993",Go Ahead Eagles,2016/2017,Blessure au bras/coude,"Mar 13, 2017","Apr 1, 2017"
194669,Marcel Ritzmaier,"Apr 22, 1993",PSV,2012/2013,Blessure à l'épaule,"Nov 15, 2012","Dec 31, 2012"
193900,Jack Hunt,"Dec 6, 1990",Barnsley,2013/2014,Fracture de la cheville,"Sep 11, 2013","Jan 31, 2014"
190059,Steven Zuber,"Aug 17, 1991",TSG Hoffenheim,2019/2020,Blessure au pied,"Aug 21, 2019","Jan 9, 2020"
190059,Steven Zuber,"Aug 17, 1991",VfB Stuttgart,2018/2019,Blessure au genou,"Apr 23, 2019","May 23, 2019"
190059,Steven Zuber,"Aug 17, 1991",TSG Hoffenheim,2018/2019,Coup,"Oct 1, 2018","Oct 19, 2018"
203889,Yoann Touzghar,"Nov 28, 1986",ESTAC Troyes,2021/2022,Coup,"Mar 1, 2022","Mar 15, 2022"
