ID,BirthDate,Name,From,To,ID_From,ID_To,Date,Prix,Nature
254820,"Jul 23, 2002",Dawid Kocyła,Wisła Płock,Nieciecza,/team/1569/wisla-plock/,/team/112510/nieciecza/,"Jan 21, 2022",loan,loan
254820,"Jul 23, 2002",Dawid Kocyła,Bełchatów,Wisła Płock,/team/110744/belchatow/,/team/1569/wisla-plock/,"Jan 1, 2020",n/a,transfert
258352,"Jan 13, 2003",Ahmet Gülay,Alanyaspor,Beşiktaş,/team/113142/alanyaspor/,/team/327/besiktas/,"Jul 1, 2024",n/a,transfert
258352,"Jan 13, 2003",Ahmet Gülay,Alanyaspor,Beşiktaş,/team/113142/alanyaspor/,/team/327/besiktas/,"Jul 1, 2022",n/a,transfert
258352,"Jan 13, 2003",Ahmet Gülay,Alanyaspor,Beşiktaş,/team/113142/alanyaspor/,/team/327/besiktas/,"Jul 1, 2021",n/a,transfert
258352,"Jan 13, 2003",Ahmet Gülay,Beşiktaş,Alanyaspor,/team/327/besiktas/,/team/113142/alanyaspor/,"Aug 27, 2020",loan,loan
258315,"Mar 26, 2003",Bright Akwo Arrey-Mbi,Hannover 96,FC Bayern München,/team/485/hannover-96/,/team/21/fc-bayern-munchen/,"Jul 1, 2023",n/a,transfert
258315,"Mar 26, 2003",Bright Akwo Arrey-Mbi,FC Bayern München,Hannover 96,/team/21/fc-bayern-munchen/,/team/485/hannover-96/,"Aug 30, 2022",loan,loan
258315,"Mar 26, 2003",Bright Akwo Arrey-Mbi,FC Köln,FC Bayern München,/team/31/fc-koln/,/team/21/fc-bayern-munchen/,"Aug 29, 2022",n/a,transfert
258315,"Mar 26, 2003",Bright Akwo Arrey-Mbi,FC Bayern München, Köln II,/team/21/fc-bayern-munchen/,,"Feb 22, 2022",n/a,transfert
258315,"Mar 26, 2003",Bright Akwo Arrey-Mbi,FC Bayern München,FC Köln,/team/21/fc-bayern-munchen/,/team/31/fc-koln/,"Jan 31, 2022",loan,loan
260236,"Dec 23, 2002",Nene Dorgeles, Liefering,Westerlo,,/team/681/westerlo/,"Jul 1, 2022",loan,loan
260236,"Dec 23, 2002",Nene Dorgeles, Liefering,Ried,,/team/780/ried/,"Jan 27, 2022",loan,loan
260236,"Dec 23, 2002",Nene Dorgeles, Liefering,Salzburg,,/team/191/salzburg/,"Jan 1, 2022",n/a,transfert
260236,"Dec 23, 2002",Nene Dorgeles,Salzburg, Liefering,/team/191/salzburg/,,"Jan 5, 2021",loan,loan
260638,"Feb 19, 2003",Bartuğ Elmaz,Galatasaray,Olympique Marseille,/team/325/galatasaray/,/team/219/olympique-marseille/,"Jul 30, 2022",free,transfert
258139,"Dec 5, 2002",Raúl Moro Prescoli,Ternana,Lazio,/team/570/ternana/,/team/46/lazio/,"Jul 1, 2023",n/a,transfert
258139,"Dec 5, 2002",Raúl Moro Prescoli,Lazio,Ternana,/team/46/lazio/,/team/570/ternana/,"Aug 23, 2022",loan,loan
260562,"Jan 22, 2003",Lucas Besozzi,Central Cordoba SdE,Lanús,/team/112965/central-cordoba-sde/,/team/110395/lanus/,"Jan 1, 2023",n/a,transfert
260562,"Jan 22, 2003",Lucas Besozzi,Lanús,Central Cordoba SdE,/team/110395/lanus/,/team/112965/central-cordoba-sde/,"Feb 10, 2022",loan,loan
265431,"Jul 30, 2004",Eduard Radaslavescu,SSC Farul,FCSB,/team/110075/ssc-farul/,/team/100761/fcsb/,"Aug 5, 2022",free,transfert
264059,"Jan 2, 2003",Redwan Bourlès,Lorient, Rennes II,/team/217/lorient/,,"Jul 1, 2022",free,transfert
264026,"Dec 10, 2002",Nathan Bitumazala,Paris Saint Germain,AS Eupen,/team/73/paris-saint-germain/,/team/2013/as-eupen/,"Aug 17, 2022",free,transfert
255115,"Oct 29, 2002",Jesús Rivas,Pumas UNAM, Pumas Tabasco,/team/1881/pumas-unam/,,"Feb 2, 2021",n/a,transfert
262096,"Nov 4, 2002",Amari Miller,Birmingham City,Leeds United,/team/88/birmingham-city/,/team/8/leeds-united/,"Jun 28, 2021",n/a,transfert
262888,"Oct 17, 2002",Dildar Atmaca,Würzburger Kickers,Preußen Münster,/team/110197/wurzburger-kickers/,/team/531/preussen-munster/,"Sep 19, 2022",free,transfert
263397,"May 14, 2003",Alan Minda, Independiente Juniors,Independiente del Valle,,/team/112908/independiente-del-valle/,"May 21, 2021",n/a,transfert
268093,"Apr 6, 2003",Yoann Beaka,Paris, Troyes II,/team/111817/paris/,,"Jul 1, 2022",free,transfert
