ID,BirthDate,Name,From,To,ID_From,ID_To,Date,Prix,Nature
200446,"Jul 21, 1988",Camilo da Silva Sanvezzo,Vancouver Whitecaps,Querétaro,/team/101112/vancouver-whitecaps/,/team/110150/queretaro/,"Jan 1, 2014",n/a,transfert
200446,"Jul 21, 1988",Camilo da Silva Sanvezzo,Gyeongnam,Vancouver Whitecaps,/team/111588/gyeongnam/,/team/101112/vancouver-whitecaps/,"Mar 10, 2011",free,transfert
200446,"Jul 21, 1988",Camilo da Silva Sanvezzo, Qormi,Gyeongnam,,/team/111588/gyeongnam/,"Jul 1, 2010",n/a,transfert
203067,"Apr 5, 1986",Diego Chará,Deportes Tolima,Portland Timbers,/team/111722/deportes-tolima/,/team/111140/portland-timbers/,"Apr 14, 2011",€ 1.7M,transfert
203067,"Apr 5, 1986",Diego Chará,América de Cali,Deportes Tolima,/team/101099/america-de-cali/,/team/111722/deportes-tolima/,"Jan 1, 2010",n/a,transfert
204977,"Mar 10, 1989",Iván Piris,Newell's Old Boys,Libertad,/team/110396/newells-old-boys/,/team/111008/libertad/,"Jan 7, 2019",free,transfert
204977,"Mar 10, 1989",Iván Piris,León,Newell's Old Boys,/team/110781/leon/,/team/110396/newells-old-boys/,"Jul 31, 2018",free,transfert
204977,"Mar 10, 1989",Iván Piris,Monterrey,León,/team/1032/monterrey/,/team/110781/leon/,"Jun 1, 2017",n/a,transfert
204977,"Mar 10, 1989",Iván Piris,Udinese,Monterrey,/team/55/udinese/,/team/1032/monterrey/,"Jul 13, 2016",n/a,transfert
204977,"Mar 10, 1989",Iván Piris, Deportivo Maldonado,Udinese,,/team/55/udinese/,"Jul 17, 2015",n/a,transfert
204977,"Mar 10, 1989",Iván Piris,Udinese, Deportivo Maldonado,/team/55/udinese/,,"Jun 1, 2015",n/a,transfert
204977,"Mar 10, 1989",Iván Piris, Deportivo Maldonado,Udinese,,/team/55/udinese/,"Aug 4, 2014",loan,loan
204977,"Mar 10, 1989",Iván Piris,Sporting CP, Deportivo Maldonado,/team/237/sporting-cp/,,"Aug 1, 2014",n/a,transfert
204977,"Mar 10, 1989",Iván Piris,São Paulo,Sporting CP,/team/598/sao-paulo/,/team/237/sporting-cp/,"Sep 2, 2013",n/a,transfert
204977,"Mar 10, 1989",Iván Piris, Deportivo Maldonado,Roma,,/team/52/roma/,"Aug 1, 2012",loan,loan
204977,"Mar 10, 1989",Iván Piris, Deportivo Maldonado,São Paulo,,/team/598/sao-paulo/,"Jul 21, 2011",loan,loan
204977,"Mar 10, 1989",Iván Piris,Cerro Porteño, Deportivo Maldonado,/team/112716/cerro-porteno/,,"Jul 14, 2011",€ 2M,transfert
214968,"Mar 26, 1989",Federico Mancuello,Vélez Sarsfield,Puebla,/team/101088/velez-sarsfield/,/team/110152/puebla/,"Jan 1, 2021",free,transfert
214968,"Mar 26, 1989",Federico Mancuello,Toluca,Vélez Sarsfield,/team/1882/toluca/,/team/101088/velez-sarsfield/,"Oct 15, 2020",free,transfert
214968,"Mar 26, 1989",Federico Mancuello,Cruzeiro,Toluca,/team/568/cruzeiro/,/team/1882/toluca/,"Jan 14, 2019",€ 875K,transfert
214968,"Mar 26, 1989",Federico Mancuello,Flamengo,Cruzeiro,/team/1043/flamengo/,/team/568/cruzeiro/,"Jan 26, 2018",€ 1.5M,transfert
214968,"Mar 26, 1989",Federico Mancuello,Independiente,Flamengo,/team/110093/independiente/,/team/1043/flamengo/,"Jan 5, 2016",€ 2.8M,transfert
214968,"Mar 26, 1989",Federico Mancuello,Belgrano,Independiente,/team/111022/belgrano/,/team/110093/independiente/,"Jul 1, 2012",n/a,transfert
214968,"Mar 26, 1989",Federico Mancuello,Independiente,Belgrano,/team/110093/independiente/,/team/111022/belgrano/,"Jul 1, 2011",loan,loan
217235,"Jun 24, 1988",Zainadine Chavango Júnior,Tianjin Teda,Marítimo,/team/111774/tianjin-teda/,/team/1893/maritimo/,"Jan 1, 2018",free,transfert
217235,"Jun 24, 1988",Zainadine Chavango Júnior,Tianjin Teda,Marítimo,/team/111774/tianjin-teda/,/team/1893/maritimo/,"Jan 11, 2017",loan,loan
217235,"Jun 24, 1988",Zainadine Chavango Júnior, LD Maputo,Nacional,,/team/1891/nacional/,"Jul 1, 2013",free,transfert
217699,"Jun 18, 1988",Islam Slimani,Sporting CP,Brest,/team/237/sporting-cp/,/team/378/brest/,"Aug 24, 2022",free,transfert
217699,"Jun 18, 1988",Islam Slimani,Olympique Lyonnais,Sporting CP,/team/66/olympique-lyonnais/,/team/237/sporting-cp/,"Jan 31, 2022",free,transfert
217699,"Jun 18, 1988",Islam Slimani,Monaco,Leicester City,/team/69/monaco/,/team/95/leicester-city/,"Jul 1, 2020",n/a,transfert
217699,"Jun 18, 1988",Islam Slimani,Leicester City,Monaco,/team/95/leicester-city/,/team/69/monaco/,"Aug 21, 2019",loan,loan
217699,"Jun 18, 1988",Islam Slimani,Fenerbahçe,Leicester City,/team/326/fenerbahce/,/team/95/leicester-city/,"Jul 1, 2019",n/a,transfert
217699,"Jun 18, 1988",Islam Slimani,Leicester City,Newcastle United,/team/95/leicester-city/,/team/13/newcastle-united/,"Jan 31, 2018",loan,loan
217699,"Jun 18, 1988",Islam Slimani,Sporting CP,Leicester City,/team/237/sporting-cp/,/team/95/leicester-city/,"Aug 31, 2016",€ 30M,transfert
217699,"Jun 18, 1988",Islam Slimani, CR Belouizdad,Sporting CP,,/team/237/sporting-cp/,"Aug 7, 2013",free,transfert
231864,"Aug 27, 1999",Mitchell van Bergen,SC Heerenveen,Reims,/team/1913/sc-heerenveen/,/team/379/reims/,"Aug 27, 2021",€ 2M,transfert
231864,"Aug 27, 1999",Mitchell van Bergen,Vitesse,SC Heerenveen,/team/1909/vitesse/,/team/1913/sc-heerenveen/,"Aug 31, 2018",n/a,transfert
215886,"Apr 16, 1989",Damir Kreilach,FC Union Berlin,Real Salt Lake,/team/1831/fc-union-berlin/,/team/111065/real-salt-lake/,"Feb 7, 2018",n/a,transfert
215886,"Apr 16, 1989",Damir Kreilach, Rijeka,FC Union Berlin,,/team/1831/fc-union-berlin/,"Jul 1, 2013",€ 200K,transfert
216033,"May 26, 1986",Jorge Broun,Gimnasia La Plata,Rosario Central,/team/101084/gimnasia-la-plata/,/team/110580/rosario-central/,"Feb 10, 2021",free,transfert
216033,"May 26, 1986",Jorge Broun, Ludogorets,Gimnasia La Plata,,/team/101084/gimnasia-la-plata/,"Jan 20, 2020",free,transfert
216033,"May 26, 1986",Jorge Broun,Colón, Ludogorets,/team/110406/colon/,,"Jul 1, 2017",free,transfert
216033,"May 26, 1986",Jorge Broun,Rosario Central,Colón,/team/110580/rosario-central/,/team/110406/colon/,"Jul 10, 2014",free,transfert
216033,"May 26, 1986",Jorge Broun,Rosario Central,Antofagasta,/team/110580/rosario-central/,/team/112533/antofagasta/,"Jul 1, 2013",loan,loan
223243,"Jun 11, 1989",Emanuel Aguilera,América,Atlas,/team/1879/america/,/team/101114/atlas/,"Jan 14, 2022",n/a,transfert
223243,"Jun 11, 1989",Emanuel Aguilera,Tijuana,América,/team/111678/tijuana/,/team/1879/america/,"Jan 1, 2018",n/a,transfert
223243,"Jun 11, 1989",Emanuel Aguilera,Independiente,Tijuana,/team/110093/independiente/,/team/111678/tijuana/,"Jul 1, 2016",€ 365K,transfert
223243,"Jun 11, 1989",Emanuel Aguilera,Godoy Cruz,Independiente,/team/111706/godoy-cruz/,/team/110093/independiente/,"Oct 24, 2014",€ 240K,transfert
223243,"Jun 11, 1989",Emanuel Aguilera,Defensa y Justicia,Godoy Cruz,/team/111710/defensa-y-justicia/,/team/111706/godoy-cruz/,"Jul 1, 2014",n/a,transfert
223243,"Jun 11, 1989",Emanuel Aguilera,Godoy Cruz,Defensa y Justicia,/team/111706/godoy-cruz/,/team/111710/defensa-y-justicia/,"Jul 12, 2012",loan,loan
224348,"Apr 29, 1989",Lucas Hoyos, Instituto,Vélez Sarsfield,,/team/101088/velez-sarsfield/,"Jul 3, 2018",free,transfert
224348,"Apr 29, 1989",Lucas Hoyos,Atlético Rafaela, Instituto,/team/110392/atletico-rafaela/,,"Aug 7, 2017",free,transfert
224348,"Apr 29, 1989",Lucas Hoyos, Instituto,Atlético Rafaela,,/team/110392/atletico-rafaela/,"Jul 8, 2016",free,transfert
224348,"Apr 29, 1989",Lucas Hoyos,Newell's Old Boys, Instituto,/team/110396/newells-old-boys/,,"Jan 16, 2015",free,transfert
224348,"Apr 29, 1989",Lucas Hoyos, Gimnasia Jujuy,Newell's Old Boys,,/team/110396/newells-old-boys/,"Jul 1, 2014",n/a,transfert
224348,"Apr 29, 1989",Lucas Hoyos,Newell's Old Boys, Gimnasia Jujuy,/team/110396/newells-old-boys/,,"Jul 1, 2012",loan,loan
224348,"Apr 29, 1989",Lucas Hoyos,Newell's Old Boys,San Martín Tucumán,/team/110396/newells-old-boys/,/team/111714/san-martin-tucuman/,"Aug 15, 2011",loan,loan
225647,"May 29, 1989",Martín Campaña,Independiente,Al Batin,/team/110093/independiente/,/team/112990/al-batin/,"Sep 24, 2020",free,transfert
225647,"May 29, 1989",Martín Campaña, Defensor Sporting,Independiente,,/team/110093/independiente/,"Jan 1, 2017",€ 615K,transfert
225647,"May 29, 1989",Martín Campaña, Defensor Sporting,Independiente,,/team/110093/independiente/,"Jan 11, 2016",loan,loan
225647,"May 29, 1989",Martín Campaña,Cerro Largo, Defensor Sporting,/team/115536/cerro-largo/,,"Jan 11, 2013",n/a,transfert
225647,"May 29, 1989",Martín Campaña, Racing,Cerro Largo,,/team/115536/cerro-largo/,"Jul 1, 2011",n/a,transfert
225647,"May 29, 1989",Martín Campaña,Cerro Largo, Racing,/team/115536/cerro-largo/,,"Aug 10, 2010",loan,loan
226765,"Jun 24, 1987",Lucas Gamba,Rosario Central,LDU Quito,/team/110580/rosario-central/,/team/110986/ldu-quito/,"Jul 15, 2022",n/a,transfert
226765,"Jun 24, 1987",Lucas Gamba,Huracán,Rosario Central,/team/111711/huracan/,/team/110580/rosario-central/,"Aug 1, 2019",€ 1.4M,transfert
226765,"Jun 24, 1987",Lucas Gamba,Unión Santa Fe,Huracán,/team/111716/union-santa-fe/,/team/111711/huracan/,"Jul 17, 2018",free,transfert
226765,"Jun 24, 1987",Lucas Gamba, Deportivo Maipú,Unión Santa Fe,,/team/111716/union-santa-fe/,"Jul 13, 2014",free,transfert
226765,"Jun 24, 1987",Lucas Gamba, Deportivo Maipú, Independiente Rivadavia,,,"Feb 5, 2014",loan,loan
226765,"Jun 24, 1987",Lucas Gamba, Independiente Rivadavia, Deportivo Maipú,,,"Sep 1, 2010",free,transfert
226765,"Jun 24, 1987",Lucas Gamba, Deportivo Maipú, Independiente Rivadavia,,,"Jul 1, 2009",free,transfert
232226,"Jan 29, 1988",Denys Boyko,Beşiktaş,Dynamo Kyiv,/team/327/besiktas/,/team/101047/dynamo-kyiv/,"Jul 2, 2018",free,transfert
232226,"Jan 29, 1988",Denys Boyko,Beşiktaş,Dynamo Kyiv,/team/327/besiktas/,/team/101047/dynamo-kyiv/,"Feb 10, 2018",loan,loan
232226,"Jan 29, 1988",Denys Boyko,Málaga,Beşiktaş,/team/573/malaga/,/team/327/besiktas/,"Jul 1, 2017",n/a,transfert
232226,"Jan 29, 1988",Denys Boyko,Beşiktaş,Málaga,/team/327/besiktas/,/team/573/malaga/,"Aug 31, 2016",loan,loan
232226,"Jan 29, 1988",Denys Boyko, Dnipro Dnipropetrovsk,Beşiktaş,,/team/327/besiktas/,"Jan 22, 2016",€ 3.3M,transfert
232226,"Jan 29, 1988",Denys Boyko,Dynamo Kyiv, Dnipro Dnipropetrovsk,/team/101047/dynamo-kyiv/,,"Jul 2, 2014",n/a,transfert
232226,"Jan 29, 1988",Denys Boyko,Dynamo Kyiv, Dnipro Dnipropetrovsk,/team/101047/dynamo-kyiv/,,"Jul 1, 2013",loan,loan
232226,"Jan 29, 1988",Denys Boyko, Kryvbas,Dynamo Kyiv,,/team/101047/dynamo-kyiv/,"Jul 1, 2012",n/a,transfert
232226,"Jan 29, 1988",Denys Boyko,Dynamo Kyiv, Kryvbas,/team/101047/dynamo-kyiv/,,"Jul 1, 2011",loan,loan
232226,"Jan 29, 1988",Denys Boyko, Obolon,Dynamo Kyiv,,/team/101047/dynamo-kyiv/,"Feb 12, 2010",n/a,transfert
232226,"Jan 29, 1988",Denys Boyko,Dynamo Kyiv, Obolon,/team/101047/dynamo-kyiv/,,"Jul 2, 2009",loan,loan
242453,"Dec 20, 2001",Sepp van den Berg,Schalke 04,Liverpool,/team/34/schalke-04/,/team/9/liverpool/,"Jul 1, 2023",n/a,transfert
242453,"Dec 20, 2001",Sepp van den Berg,Liverpool,Schalke 04,/team/9/liverpool/,/team/34/schalke-04/,"Aug 30, 2022",loan,loan
242453,"Dec 20, 2001",Sepp van den Berg,Preston North End,Liverpool,/team/1801/preston-north-end/,/team/9/liverpool/,"Jul 1, 2022",n/a,transfert
242453,"Dec 20, 2001",Sepp van den Berg,Preston North End,Liverpool,/team/1801/preston-north-end/,/team/9/liverpool/,"Jul 1, 2021",n/a,transfert
242453,"Dec 20, 2001",Sepp van den Berg,Liverpool,Preston North End,/team/9/liverpool/,/team/1801/preston-north-end/,"Feb 1, 2021",n/a,transfert
242453,"Dec 20, 2001",Sepp van den Berg,PEC Zwolle,Liverpool,/team/1914/pec-zwolle/,/team/9/liverpool/,"Jun 27, 2019",€ 1.9M,transfert
242602,"Dec 11, 2000",Josha Vagnoman,Hamburger SV,VfB Stuttgart,/team/28/hamburger-sv/,/team/36/vfb-stuttgart/,"Jul 9, 2022",€ 3.7M,transfert
242633,"Apr 7, 2001",Morten Frendrup,Brøndby,Genoa,/team/269/brondby/,/team/110556/genoa/,"Jan 30, 2022",€ 3.5M,transfert
140293,"Jul 8, 1983",Antonio Mirante,Roma,Milan,/team/52/roma/,/team/47/milan/,"Oct 13, 2021",free,transfert
140293,"Jul 8, 1983",Antonio Mirante,Bologna,Roma,/team/189/bologna/,/team/52/roma/,"Jul 1, 2018",€ 4M,transfert
140293,"Jul 8, 1983",Antonio Mirante,Parma,Bologna,/team/50/parma/,/team/189/bologna/,"Jul 3, 2015",free,transfert
140293,"Jul 8, 1983",Antonio Mirante,Sampdoria,Parma,/team/1837/sampdoria/,/team/50/parma/,"Jul 19, 2009",€ 3.6M,transfert
140293,"Jul 8, 1983",Antonio Mirante,Juventus,Sampdoria,/team/45/juventus/,/team/1837/sampdoria/,"Aug 1, 2007",€ 2.7M,transfert
140293,"Jul 8, 1983",Antonio Mirante,Juventus,Siena,/team/45/juventus/,/team/1838/siena/,"Aug 1, 2005",loan,loan
140293,"Jul 8, 1983",Antonio Mirante,Juventus,Crotone,/team/45/juventus/,/team/110734/crotone/,"Jul 1, 2004",loan,loan
143121,"Jun 19, 1985",José Sosa,Fenerbahçe,Estudiantes,/team/326/fenerbahce/,/team/101083/estudiantes/,"Aug 9, 2022",free,transfert
143121,"Jun 19, 1985",José Sosa,Trabzonspor,Fenerbahçe,/team/436/trabzonspor/,/team/326/fenerbahce/,"Aug 21, 2020",free,transfert
143121,"Jun 19, 1985",José Sosa,Milan,Trabzonspor,/team/47/milan/,/team/436/trabzonspor/,"Sep 8, 2017",loan,loan
143121,"Jun 19, 1985",José Sosa,Beşiktaş,Milan,/team/327/besiktas/,/team/47/milan/,"Aug 17, 2016",€ 7.5M,transfert
143121,"Jun 19, 1985",José Sosa, Metalist,Atlético Madrid,,/team/240/atletico-madrid/,"Jan 2, 2014",loan,loan
143121,"Jun 19, 1985",José Sosa,Napoli, Metalist,/team/48/napoli/,,"Jul 22, 2011",€ 2.2M,transfert
143121,"Jun 19, 1985",José Sosa,FC Bayern München,Napoli,/team/21/fc-bayern-munchen/,/team/48/napoli/,"Aug 23, 2010",€ 3M,transfert
143121,"Jun 19, 1985",José Sosa,Estudiantes,FC Bayern München,/team/101083/estudiantes/,/team/21/fc-bayern-munchen/,"Jul 1, 2010",n/a,transfert
143121,"Jun 19, 1985",José Sosa,FC Bayern München,Estudiantes,/team/21/fc-bayern-munchen/,/team/101083/estudiantes/,"Nov 1, 2009",loan,loan
143121,"Jun 19, 1985",José Sosa,Estudiantes,FC Bayern München,/team/101083/estudiantes/,/team/21/fc-bayern-munchen/,"Jul 1, 2007",€ 9M,transfert
151508,"Jan 1, 1985",Steven Davis,Southampton,Rangers,/team/17/southampton/,/team/86/rangers/,"Jul 1, 2019",free,transfert
151508,"Jan 1, 1985",Steven Davis,Rangers,Southampton,/team/86/rangers/,/team/17/southampton/,"Jun 1, 2019",n/a,transfert
151508,"Jan 1, 1985",Steven Davis,Southampton,Rangers,/team/17/southampton/,/team/86/rangers/,"Jan 6, 2019",loan,loan
151508,"Jan 1, 1985",Steven Davis,Rangers,Southampton,/team/86/rangers/,/team/17/southampton/,"Jul 9, 2012",free,transfert
151508,"Jan 1, 1985",Steven Davis,Fulham,Rangers,/team/144/fulham/,/team/86/rangers/,"Jul 1, 2008",€ 3.8M,transfert
151508,"Jan 1, 1985",Steven Davis,Fulham,Rangers,/team/144/fulham/,/team/86/rangers/,"Jan 31, 2008",loan,loan
151508,"Jan 1, 1985",Steven Davis,Aston Villa,Fulham,/team/2/aston-villa/,/team/144/fulham/,"Jul 1, 2007",€ 5.9M,transfert
146296,"Dec 16, 1986",Andrés Eduardo Fernández Moreno,Villarreal,Huesca,/team/483/villarreal/,/team/110839/huesca/,"Aug 28, 2020",n/a,transfert
146296,"Dec 16, 1986",Andrés Eduardo Fernández Moreno,Porto,Villarreal,/team/236/porto/,/team/483/villarreal/,"Jul 1, 2017",€ 2M,transfert
146296,"Dec 16, 1986",Andrés Eduardo Fernández Moreno,Porto,Villarreal,/team/236/porto/,/team/483/villarreal/,"Jul 25, 2016",loan,loan
146296,"Dec 16, 1986",Andrés Eduardo Fernández Moreno,Porto,Granada,/team/236/porto/,/team/110832/granada/,"Jul 18, 2015",loan,loan
146296,"Dec 16, 1986",Andrés Eduardo Fernández Moreno,Osasuna,Porto,/team/479/osasuna/,/team/236/porto/,"Jul 30, 2014",n/a,transfert
152554,"Jul 26, 1985",Gaël Clichy,İstanbul Başakşehir,Servette,/team/101014/istanbul-basaksehir/,/team/324/servette/,"Dec 2, 2020",n/a,transfert
152554,"Jul 26, 1985",Gaël Clichy,Manchester City,İstanbul Başakşehir,/team/10/manchester-city/,/team/101014/istanbul-basaksehir/,"Jul 7, 2017",free,transfert
152554,"Jul 26, 1985",Gaël Clichy,Arsenal,Manchester City,/team/1/arsenal/,/team/10/manchester-city/,"Jul 5, 2011",€ 7.8M,transfert
152554,"Jul 26, 1985",Gaël Clichy, Cannes,Arsenal,,/team/1/arsenal/,"Aug 4, 2003",€ 375K,transfert
152747,"Apr 16, 1987",Aaron Lennon,Kayserispor,Burnley,/team/101020/kayserispor/,/team/1796/burnley/,"Aug 24, 2021",free,transfert
152747,"Apr 16, 1987",Aaron Lennon,Burnley,Kayserispor,/team/1796/burnley/,/team/101020/kayserispor/,"Sep 4, 2020",free,transfert
152747,"Apr 16, 1987",Aaron Lennon,Everton,Burnley,/team/7/everton/,/team/1796/burnley/,"Jan 23, 2018",n/a,transfert
152747,"Apr 16, 1987",Aaron Lennon,Tottenham Hotspur,Everton,/team/18/tottenham-hotspur/,/team/7/everton/,"Sep 1, 2015",€ 6M,transfert
152747,"Apr 16, 1987",Aaron Lennon,Everton,Tottenham Hotspur,/team/7/everton/,/team/18/tottenham-hotspur/,"Jun 1, 2015",n/a,transfert
152747,"Apr 16, 1987",Aaron Lennon,Tottenham Hotspur,Everton,/team/18/tottenham-hotspur/,/team/7/everton/,"Feb 2, 2015",loan,loan
152747,"Apr 16, 1987",Aaron Lennon,Leeds United,Tottenham Hotspur,/team/8/leeds-united/,/team/18/tottenham-hotspur/,"Aug 1, 2005",€ 1.2M,transfert
157301,"Dec 19, 1986",Ryan Babel,Galatasaray, Eyüpspor,/team/325/galatasaray/,,"Jul 22, 2022",free,transfert
157301,"Dec 19, 1986",Ryan Babel,Ajax,Galatasaray,/team/245/ajax/,/team/325/galatasaray/,"Aug 1, 2020",n/a,transfert
157301,"Dec 19, 1986",Ryan Babel,Galatasaray,Ajax,/team/325/galatasaray/,/team/245/ajax/,"Jan 11, 2020",loan,loan
157301,"Dec 19, 1986",Ryan Babel,Fulham,Galatasaray,/team/144/fulham/,/team/325/galatasaray/,"Jul 1, 2019",free,transfert
157301,"Dec 19, 1986",Ryan Babel,Beşiktaş,Fulham,/team/327/besiktas/,/team/144/fulham/,"Jan 15, 2019",n/a,transfert
157301,"Dec 19, 1986",Ryan Babel,Deportivo La Coruña,Beşiktaş,/team/242/deportivo-la-coruna/,/team/327/besiktas/,"Jan 16, 2017",free,transfert
157301,"Dec 19, 1986",Ryan Babel,Al Ain,Deportivo La Coruña,/team/111701/al-ain/,/team/242/deportivo-la-coruna/,"Sep 15, 2016",free,transfert
157301,"Dec 19, 1986",Ryan Babel,Kasımpaşa,Al Ain,/team/111339/kasimpasa/,/team/111701/al-ain/,"Jul 2, 2015",€ 2.5M,transfert
157301,"Dec 19, 1986",Ryan Babel,Ajax,Kasımpaşa,/team/245/ajax/,/team/111339/kasimpasa/,"Jul 15, 2013",free,transfert
157301,"Dec 19, 1986",Ryan Babel,TSG Hoffenheim,Ajax,/team/10029/tsg-hoffenheim/,/team/245/ajax/,"Aug 31, 2012",free,transfert
157301,"Dec 19, 1986",Ryan Babel,Liverpool,TSG Hoffenheim,/team/9/liverpool/,/team/10029/tsg-hoffenheim/,"Jan 26, 2011",€ 7M,transfert
157301,"Dec 19, 1986",Ryan Babel,Ajax,Liverpool,/team/245/ajax/,/team/9/liverpool/,"Jul 13, 2007",€ 17.3M,transfert
162220,"Sep 3, 1988",Sinan Bolat,Gent,Westerlo,/team/674/gent/,/team/681/westerlo/,"Jun 15, 2022",free,transfert
162220,"Sep 3, 1988",Sinan Bolat,Antwerp,Gent,/team/230/antwerp/,/team/674/gent/,"Aug 27, 2020",free,transfert
162220,"Sep 3, 1988",Sinan Bolat,Porto,Antwerp,/team/236/porto/,/team/230/antwerp/,"Jul 17, 2017",n/a,transfert
162220,"Sep 3, 1988",Sinan Bolat,Arouca,Porto,/team/112513/arouca/,/team/236/porto/,"Jul 1, 2017",n/a,transfert
162220,"Sep 3, 1988",Sinan Bolat,Porto,Arouca,/team/236/porto/,/team/112513/arouca/,"Jan 31, 2017",loan,loan
162220,"Sep 3, 1988",Sinan Bolat,Porto,Nacional,/team/236/porto/,/team/1891/nacional/,"Aug 31, 2016",loan,loan
162220,"Sep 3, 1988",Sinan Bolat,Club Brugge,Porto,/team/231/club-brugge/,/team/236/porto/,"Jun 1, 2016",n/a,transfert
162220,"Sep 3, 1988",Sinan Bolat,Porto,Club Brugge,/team/236/porto/,/team/231/club-brugge/,"Jul 23, 2015",loan,loan
162220,"Sep 3, 1988",Sinan Bolat,Porto,Galatasaray,/team/236/porto/,/team/325/galatasaray/,"Jul 22, 2014",loan,loan
162220,"Sep 3, 1988",Sinan Bolat,Kayserispor,Porto,/team/101020/kayserispor/,/team/236/porto/,"Jul 1, 2014",n/a,transfert
162220,"Sep 3, 1988",Sinan Bolat,Porto,Kayserispor,/team/236/porto/,/team/101020/kayserispor/,"Jan 27, 2014",loan,loan
162220,"Sep 3, 1988",Sinan Bolat,Standard Liège,Porto,/team/232/standard-liege/,/team/236/porto/,"Jul 29, 2013",free,transfert
158133,"Oct 26, 1984",Jefferson Farfán,Lokomotiv Moskva,Alianza Lima,/team/100765/lokomotiv-moskva/,/team/111010/alianza-lima/,"Mar 21, 2021",n/a,transfert
158133,"Oct 26, 1984",Jefferson Farfán, Al Jazira,Lokomotiv Moskva,,/team/100765/lokomotiv-moskva/,"Jan 29, 2017",free,transfert
158133,"Oct 26, 1984",Jefferson Farfán,Schalke 04, Al Jazira,/team/34/schalke-04/,,"Jul 23, 2015",€ 7M,transfert
158133,"Oct 26, 1984",Jefferson Farfán,PSV,Schalke 04,/team/247/psv/,/team/34/schalke-04/,"Jul 1, 2008",€ 10M,transfert
158133,"Oct 26, 1984",Jefferson Farfán,Alianza Lima,PSV,/team/111010/alianza-lima/,/team/247/psv/,"Jul 1, 2004",€ 3.5M,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Chongqing Dangdai Lifan,Henan Jianye,/team/112165/chongqing-dangdai-lifan/,/team/111779/henan-jianye/,"Apr 25, 2022",free,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Shanghai Shenhua,Chongqing Dangdai Lifan,/team/110955/shanghai-shenhua/,/team/112165/chongqing-dangdai-lifan/,"Jan 1, 2022",n/a,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Chongqing Dangdai Lifan,Shanghai Shenhua,/team/112165/chongqing-dangdai-lifan/,/team/110955/shanghai-shenhua/,"Mar 14, 2021",loan,loan
162280,"Nov 6, 1986",Adrian Mierzejewski,Guangzhou R&F,Chongqing Dangdai Lifan,/team/112429/guangzhou-rf/,/team/112165/chongqing-dangdai-lifan/,"Jan 1, 2021",n/a,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Chongqing Dangdai Lifan,Guangzhou R&F,/team/112165/chongqing-dangdai-lifan/,/team/112429/guangzhou-rf/,"Sep 28, 2020",loan,loan
162280,"Nov 6, 1986",Adrian Mierzejewski,Changchun Yatai,Chongqing Dangdai Lifan,/team/111769/changchun-yatai/,/team/112165/chongqing-dangdai-lifan/,"Feb 13, 2019",n/a,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Sydney,Changchun Yatai,/team/111400/sydney/,/team/111769/changchun-yatai/,"Jul 8, 2018",€ 1.1M,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski, Al Sharjah,Sydney,,/team/111400/sydney/,"Aug 12, 2017",free,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Al Nassr, Al Sharjah,/team/112139/al-nassr/,,"Jul 1, 2016",n/a,transfert
162280,"Nov 6, 1986",Adrian Mierzejewski,Polonia Warszawa,Trabzonspor,/team/1570/polonia-warszawa/,/team/436/trabzonspor/,"Jul 1, 2011",€ 5.3M,transfert
253283,"Dec 20, 2001",Facundo Pellistri,Deportivo Alavés,Manchester United,/team/463/deportivo-alaves/,/team/11/manchester-united/,"Jul 1, 2022",n/a,transfert
253283,"Dec 20, 2001",Facundo Pellistri,Manchester United,Deportivo Alavés,/team/11/manchester-united/,/team/463/deportivo-alaves/,"Aug 5, 2021",loan,loan
253283,"Dec 20, 2001",Facundo Pellistri,Deportivo Alavés,Manchester United,/team/463/deportivo-alaves/,/team/11/manchester-united/,"Jul 1, 2021",n/a,transfert
253283,"Dec 20, 2001",Facundo Pellistri,Manchester United,Deportivo Alavés,/team/11/manchester-united/,/team/463/deportivo-alaves/,"Jan 31, 2021",loan,loan
253283,"Dec 20, 2001",Facundo Pellistri,Peñarol,Manchester United,/team/101110/penarol/,/team/11/manchester-united/,"Oct 5, 2020",€ 9.9M,transfert
179528,"Nov 21, 1986",Xavier Torres Buigues, Al Arabi SC,Lugo,,/team/110831/lugo/,"Sep 24, 2020",n/a,transfert
179528,"Nov 21, 1986",Xavier Torres Buigues,Perth Glory,Elche,/team/111399/perth-glory/,/team/468/elche/,"Jul 31, 2018",n/a,transfert
179528,"Nov 21, 1986",Xavier Torres Buigues,Sporting Gijón,Perth Glory,/team/459/sporting-gijon/,/team/111399/perth-glory/,"Aug 25, 2017",free,transfert
179528,"Nov 21, 1986",Xavier Torres Buigues,Real Betis,Sporting Gijón,/team/449/real-betis/,/team/459/sporting-gijon/,"Aug 16, 2016",free,transfert
179528,"Nov 21, 1986",Xavier Torres Buigues,Getafe,Real Betis,/team/1860/getafe/,/team/449/real-betis/,"Aug 7, 2013",€ 2.8M,transfert
